system:index,B11,B12,B4,B8,VH,VV,.geo
598,3654.048387096774,2918.064516129032,2078.0967741935483,3899.951612903226,-16.134785988997148,-9.667858112685634,"{""type"":""Point"",""coordinates"":[82.63703658268501,26.79347063946924]}"
599,3763.3676470588234,3192.6911764705883,2300.044117647059,3963.426470588235,-16.7628279104078,-10.382915186338696,"{""type"":""Point"",""coordinates"":[80.12392369508144,27.327500056464448]}"
600,4002.5405405405404,3275.108108108108,2260.837837837838,3946.5135135135133,-17.77998140275254,-10.660278688454483,"{""type"":""Point"",""coordinates"":[81.20049257312323,25.159679156192315]}"
601,3349.310810810811,2784.0675675675675,2041.527027027027,3595.675675675676,-15.49582092247959,-9.042745097602937,"{""type"":""Point"",""coordinates"":[80.63070863014106,27.318395028728307]}"
602,3488.173333333333,2834.346666666667,2003.9066666666668,3706.733333333333,-16.91239332295019,-10.432812101560856,"{""type"":""Point"",""coordinates"":[80.39542737402694,27.730029877891724]}"
603,4926.594594594595,4222.72972972973,3047.2432432432433,4153.540540540541,-19.623917636850816,-12.250328823590245,"{""type"":""Point"",""coordinates"":[82.67558386151713,24.848115039322064]}"
604,3653.544117647059,2922.0588235294117,2169.514705882353,3793.6911764705883,-17.52514900325061,-10.68634345926093,"{""type"":""Point"",""coordinates"":[80.42779506683046,26.8501172064683]}"
605,3433.0833333333335,2715.1111111111113,2107.277777777778,3961.1111111111113,-18.569680865363807,-11.300858788786359,"{""type"":""Point"",""coordinates"":[83.27999200751553,25.07091711229328]}"
606,3760.342857142857,3066.5142857142855,2343.2285714285713,4071.714285714286,-17.65033872156002,-10.343942258672548,"{""type"":""Point"",""coordinates"":[83.31667056175327,25.802952101984737]}"
607,3447.983870967742,2761.3064516129034,2087.5,3785.3064516129034,-16.90090687716998,-10.302858199521959,"{""type"":""Point"",""coordinates"":[82.72674438086271,26.644525848046115]}"
608,3435.189189189189,2758.2702702702704,2094.2162162162163,3811.2162162162163,-16.465965154383923,-10.060979667341883,"{""type"":""Point"",""coordinates"":[80.50378500272656,27.198935554791614]}"
609,3619.8709677419356,2922.5806451612902,2114.064516129032,3962.451612903226,-17.15463811768356,-10.683863277561503,"{""type"":""Point"",""coordinates"":[82.10885851277182,26.233137934300473]}"
610,3329.891891891892,2843.3513513513512,2161.9189189189187,3764.7837837837837,-18.494251809929967,-10.71536766958929,"{""type"":""Point"",""coordinates"":[77.58727680653286,27.792666631394813]}"
611,4055.5151515151515,3399.848484848485,2541.787878787879,4209.636363636364,-16.85265177827863,-9.96445570028958,"{""type"":""Point"",""coordinates"":[80.87655666232816,26.344469745276957]}"
612,3648.5142857142855,2966.942857142857,2191.942857142857,3841.657142857143,-16.569123459397503,-9.680186939811426,"{""type"":""Point"",""coordinates"":[81.32963351663429,26.25446073835189]}"
613,3556.277777777778,2946.3055555555557,2344.722222222222,3613.1944444444443,-17.473000355162437,-10.275641245792633,"{""type"":""Point"",""coordinates"":[82.51678700628757,27.465593480270403]}"
614,3435.4285714285716,3276.8809523809523,2918.4285714285716,3268.0238095238096,-23.0594286239352,-13.985304214835773,"{""type"":""Point"",""coordinates"":[78.90787667493134,27.875123284268696]}"
615,3524.2448979591836,2792.530612244898,2061.5714285714284,3696.8979591836733,-16.94959497537933,-10.461715357163223,"{""type"":""Point"",""coordinates"":[80.59959096788339,27.12874466102578]}"
616,3394.969696969697,2785.7272727272725,2106.0,3350.060606060606,-15.975568426469886,-9.31861113584528,"{""type"":""Point"",""coordinates"":[80.94397651101487,28.326862999760596]}"
617,3784.5833333333335,3154.8055555555557,2339.5555555555557,3779.0,-18.370520284549965,-11.42916983739778,"{""type"":""Point"",""coordinates"":[82.56552279279035,27.341509866278265]}"
618,3285.3333333333335,2694.1388888888887,2029.1944444444443,3857.75,-16.980785299752952,-9.803370904706185,"{""type"":""Point"",""coordinates"":[77.52882261221326,28.667223924818373]}"
619,3645.609756097561,2946.4146341463415,2070.8048780487807,3937.7804878048782,-16.50623415180621,-10.373691197349272,"{""type"":""Point"",""coordinates"":[78.92806811762644,27.6703044267017]}"
620,3788.243902439024,3136.9024390243903,2314.8414634146343,4249.90243902439,-16.79557866765745,-9.820819874933827,"{""type"":""Point"",""coordinates"":[78.53531746583162,27.065711847387]}"
621,3626.6285714285714,3052.6857142857143,2293.8285714285716,4028.9142857142856,-17.49449240867163,-9.907341444244263,"{""type"":""Point"",""coordinates"":[83.88797090552072,26.085042251584387]}"
622,3962.0588235294117,3340.426470588235,2440.3823529411766,3770.044117647059,-17.04711149165705,-10.214489586179013,"{""type"":""Point"",""coordinates"":[81.47488088072559,27.98278136660597]}"
623,3112.7974683544303,2496.518987341772,1894.873417721519,3670.5569620253164,-16.340642427946218,-9.9041080475576,"{""type"":""Point"",""coordinates"":[80.0312426937773,27.612218272413877]}"
624,3181.182926829268,2578.0243902439024,2169.6463414634145,3766.3414634146343,-16.38867931366936,-9.875015654469296,"{""type"":""Point"",""coordinates"":[78.9725931228612,29.079021068151025]}"
625,3992.364705882353,3241.764705882353,2190.9058823529413,3406.8,-17.500460456787525,-9.720050328325435,"{""type"":""Point"",""coordinates"":[78.3532037862361,24.329915036861543]}"
626,4427.571428571428,4277.057142857143,3515.942857142857,3904.9142857142856,-25.457018093662963,-13.675527639776226,"{""type"":""Point"",""coordinates"":[83.21682368022876,25.524443001665958]}"
627,3256.4305555555557,2530.8333333333335,1878.3472222222222,3534.875,-14.948775176039012,-8.600338976015086,"{""type"":""Point"",""coordinates"":[78.52991176722912,29.44881796684716]}"
628,3414.5890410958905,2859.986301369863,2155.849315068493,3927.2602739726026,-17.666425776319755,-9.888194605200802,"{""type"":""Point"",""coordinates"":[77.60598454344078,27.986972996917142]}"
629,4135.041666666667,3554.4583333333335,2629.3888888888887,3944.8333333333335,-15.207431325828276,-8.503819805728224,"{""type"":""Point"",""coordinates"":[78.62571413507747,29.497473891927946]}"
630,4061.9655172413795,3414.0,2425.5862068965516,3771.793103448276,-17.702738233782835,-10.610724721112648,"{""type"":""Point"",""coordinates"":[83.44055975720843,27.47458652685535]}"
631,3561.3333333333335,2999.0128205128203,2204.525641025641,3846.3333333333335,-17.373032429690962,-10.257982207430278,"{""type"":""Point"",""coordinates"":[79.7303500194804,28.84784927649306]}"
632,3266.4864864864867,2521.5675675675675,1820.6756756756756,3391.675675675676,-16.955231304978497,-10.358066948997866,"{""type"":""Point"",""coordinates"":[79.4032855851277,25.596390134335678]}"
633,3455.885714285714,2722.6857142857143,1973.142857142857,3785.0857142857144,-15.743219163711201,-9.142888435243902,"{""type"":""Point"",""coordinates"":[80.96090037550996,27.36795723295534]}"
634,3545.794520547945,2800.4931506849316,2064.4246575342468,3733.72602739726,-17.523386149051692,-10.801242478856455,"{""type"":""Point"",""coordinates"":[82.03489503187157,24.96243149759099]}"
635,3141.2926829268295,2510.3658536585367,1906.878048780488,3739.3414634146343,-16.094238902319944,-9.569002010464068,"{""type"":""Point"",""coordinates"":[78.91179949557865,27.635256962114177]}"
636,3629.1470588235293,2944.8970588235293,2130.5882352941176,3737.073529411765,-16.432739582577174,-9.747584500948603,"{""type"":""Point"",""coordinates"":[81.48950792768898,28.000051697696453]}"
637,3956.6363636363635,3292.090909090909,2436.3636363636365,4024.4545454545455,-17.337462748967738,-10.679439740558996,"{""type"":""Point"",""coordinates"":[80.72517121085603,26.2845683759551]}"
638,4040.1619718309857,3413.5845070422533,2441.0352112676055,4102.12676056338,-21.340830239196894,-13.344957896734646,"{""type"":""Point"",""coordinates"":[82.57506835659821,25.21794417383114]}"
639,3699.625,3105.78125,2292.5,3702.03125,-17.118193478835718,-10.344465824061672,"{""type"":""Point"",""coordinates"":[81.28745574339014,27.78490359518284]}"
640,3683.8285714285716,2984.0285714285715,2096.885714285714,3973.7714285714287,-15.738283298439923,-8.304894751517004,"{""type"":""Point"",""coordinates"":[80.83544744450955,27.13988639738219]}"
641,3592.7712418300653,2875.8169934640523,2120.6797385620916,3533.418300653595,-17.565188646370366,-10.976652665504718,"{""type"":""Point"",""coordinates"":[78.07244199354936,28.983923036141732]}"
642,3759.671232876712,3125.5068493150684,2291.794520547945,3797.972602739726,-17.81820999511155,-10.725561954601632,"{""type"":""Point"",""coordinates"":[79.72031942690714,25.458232365054048]}"
643,3199.777777777778,2851.8055555555557,2317.25,3175.527777777778,-15.470265732299726,-9.010687777560054,"{""type"":""Point"",""coordinates"":[77.76214572573186,29.412327290746145]}"
644,3135.5,2466.5555555555557,1979.2777777777778,3701.6388888888887,-15.78789555273904,-9.303060865612833,"{""type"":""Point"",""coordinates"":[77.62481839895847,29.46272619699741]}"
645,3661.482993197279,3028.061224489796,2234.8639455782313,3928.598639455782,-17.291400040221557,-10.44425483644561,"{""type"":""Point"",""coordinates"":[82.02000966884633,25.292057042285236]}"
646,3470.0,2991.675675675676,2328.2432432432433,3935.7567567567567,-18.74580779744607,-11.334204265234952,"{""type"":""Point"",""coordinates"":[77.69295862629608,27.77311332578604]}"
647,3531.0285714285715,2898.5142857142855,2208.114285714286,3807.0,-16.540545502646147,-9.46722712113756,"{""type"":""Point"",""coordinates"":[81.4033451410677,26.867488488472187]}"
648,3690.9142857142856,2969.4857142857145,2333.0285714285715,3941.2,-18.459637211321013,-11.036856290623993,"{""type"":""Point"",""coordinates"":[83.7811321677662,25.943016888320162]}"
649,3586.2432432432433,2991.2972972972975,2195.5810810810813,3826.391891891892,-16.54173635587003,-9.656163814608869,"{""type"":""Point"",""coordinates"":[82.08262006375114,25.385902740340523]}"
650,3365.5866666666666,2781.6266666666666,2133.4133333333334,3764.1466666666665,-17.22962885076383,-10.72410791629769,"{""type"":""Point"",""coordinates"":[80.05582773404528,28.324768127202493]}"
651,3755.0,3068.3783783783783,2292.2702702702704,3883.027027027027,-16.67618379563219,-9.616165335507754,"{""type"":""Point"",""coordinates"":[80.44896835830248,25.21362960047289]}"
652,3895.0,3288.9767441860463,2350.1162790697676,3968.5348837209303,-16.55766774458626,-10.336460305685867,"{""type"":""Point"",""coordinates"":[78.58949052198713,28.315390894774932]}"
653,3373.512195121951,2752.878048780488,2090.878048780488,3866.878048780488,-16.506133336471684,-9.624801900420493,"{""type"":""Point"",""coordinates"":[78.63530961184046,27.414398290058852]}"
654,3736.6774193548385,3087.935483870968,2271.6129032258063,3789.8387096774195,-17.422125413533163,-10.447939826257441,"{""type"":""Point"",""coordinates"":[82.28181831302281,26.393348105086552]}"
655,3874.0,3293.426470588235,2618.926470588235,3812.1470588235293,-16.728005030298416,-9.665946763719376,"{""type"":""Point"",""coordinates"":[81.02308432804782,26.746003739134153]}"
656,3431.516129032258,2787.1612903225805,2071.451612903226,3732.8064516129034,-16.048450281931583,-9.667234380114149,"{""type"":""Point"",""coordinates"":[82.34043524072803,26.613235317614716]}"
657,4229.4358974358975,3533.7948717948716,2601.7948717948716,4174.025641025641,-17.90753343490271,-11.212743733923718,"{""type"":""Point"",""coordinates"":[81.59077069675719,25.59404025234309]}"
658,3588.942857142857,2895.4,2217.4,4034.457142857143,-17.35884559201968,-9.5763176995618,"{""type"":""Point"",""coordinates"":[83.34299764077996,25.338447989400116]}"
659,3480.96875,2779.09375,2114.46875,3844.03125,-16.027205893206137,-9.013005384431123,"{""type"":""Point"",""coordinates"":[81.17095031141594,27.211367919763195]}"
660,3288.162162162162,2757.0,2133.0,3666.9189189189187,-18.04961546309117,-10.20520203141877,"{""type"":""Point"",""coordinates"":[77.38773841780949,27.78937873666884]}"
661,3136.791044776119,2482.0746268656717,1946.0597014925372,3638.283582089552,-15.44308142649126,-9.190481646259986,"{""type"":""Point"",""coordinates"":[77.70083995786187,29.804161977261053]}"
662,3706.84375,3036.875,2201.4375,3850.46875,-17.172950147518684,-10.772615924395017,"{""type"":""Point"",""coordinates"":[81.814459234315,27.60755170305424]}"
663,3809.170731707317,3215.268292682927,2426.9756097560976,4054.756097560976,-18.246066350677637,-10.61298341334556,"{""type"":""Point"",""coordinates"":[78.94201000853876,27.338537942790527]}"
664,3825.9529411764706,3126.6235294117646,2129.105882352941,3834.0470588235294,-17.201104197472336,-10.048242796018112,"{""type"":""Point"",""coordinates"":[78.52139036831588,24.809361979991692]}"
665,3710.7105263157896,3031.9473684210525,2288.8684210526317,3928.657894736842,-16.52615921399448,-9.935274247903317,"{""type"":""Point"",""coordinates"":[79.32561448937695,25.46161022767577]}"
666,3594.7619047619046,2886.1428571428573,2164.5238095238096,3846.530612244898,-17.64222624091799,-10.73480917284805,"{""type"":""Point"",""coordinates"":[82.0625571659204,25.23726460316688]}"
667,3295.0810810810813,2597.9594594594596,1904.2702702702702,3591.7162162162163,-15.668694511706676,-9.353685049485653,"{""type"":""Point"",""coordinates"":[80.55703113586443,27.852642417928127]}"
668,3938.5352112676055,3295.6197183098593,2484.056338028169,4264.225352112676,-17.236651218845488,-10.527183054011626,"{""type"":""Point"",""coordinates"":[80.34855361320014,26.14594047657191]}"
669,3901.0833333333335,3210.777777777778,2351.277777777778,3918.0833333333335,-17.147889586801178,-9.914188160064482,"{""type"":""Point"",""coordinates"":[80.38457197340998,25.70709041528374]}"
670,3676.044117647059,2988.1470588235293,2252.6911764705883,3857.720588235294,-16.749213555951886,-10.206418099233563,"{""type"":""Point"",""coordinates"":[82.02972899147542,27.615132267930704]}"
671,3590.0266666666666,2880.7066666666665,2069.68,3824.88,-16.549699121992646,-10.34149205585452,"{""type"":""Point"",""coordinates"":[80.40233208353493,27.78827153468007]}"
672,4620.351351351352,4052.4594594594596,2918.2297297297296,3798.635135135135,-19.119145064101804,-11.050707152352313,"{""type"":""Point"",""coordinates"":[82.31994827179717,24.634637469729768]}"
673,3807.5625,3145.875,2205.65625,3664.65625,-17.591593338994308,-10.530805176071764,"{""type"":""Point"",""coordinates"":[81.6884017268308,27.87549625736053]}"
674,3512.4545454545455,2860.4415584415583,2153.805194805195,4251.922077922078,-16.70930530841899,-9.497953417895337,"{""type"":""Point"",""coordinates"":[78.14188720987025,27.553355367688717]}"
675,3921.012987012987,3355.0454545454545,2532.5454545454545,3952.9155844155844,-16.42113373283411,-10.501831391048961,"{""type"":""Point"",""coordinates"":[78.091904583186,27.24392779226298]}"
676,3575.565789473684,2949.7236842105262,2217.657894736842,3730.815789473684,-15.570033490248015,-9.334578026734285,"{""type"":""Point"",""coordinates"":[80.39171554360294,27.68694840247343]}"
677,3390.595238095238,2864.5476190476193,2243.785714285714,3643.714285714286,-15.397652726841628,-8.729599941389829,"{""type"":""Point"",""coordinates"":[78.74615444856059,28.974680615337586]}"
678,3625.9882352941177,2968.8,2109.423529411765,3569.8705882352942,-16.747573386140484,-10.325948374767446,"{""type"":""Point"",""coordinates"":[78.22937152857479,24.913062462642785]}"
679,3935.9242424242425,3231.7348484848485,2364.037878787879,4102.015151515152,-17.602807926512416,-10.66028364350329,"{""type"":""Point"",""coordinates"":[83.06934963985371,26.130758247630766]}"
680,3558.108108108108,2694.5,1865.527027027027,3434.337837837838,-15.041265336532318,-8.395790896402344,"{""type"":""Point"",""coordinates"":[81.02629051755108,25.093189784959538]}"
681,3251.75,2811.6875,2235.4375,3269.90625,-14.236500814132823,-6.969020282614988,"{""type"":""Point"",""coordinates"":[81.95838426087134,27.134439356001874]}"
